  0.116	 50.000	  0.000	 10.912	896.736
  0.117	 50.000	  0.000	 10.719	898.542
  0.118	 50.000	  0.000	 10.530	900.309
  0.119	 50.000	  0.000	 10.345	902.037
  0.120	 50.000	  0.000	 10.164	903.729
  0.121	 50.000	  0.000	  9.986	905.384
  0.122	 50.000	  0.000	  9.813	907.003
  0.123	 50.000	  0.000	  9.644	908.587
  0.124	 50.000	  0.000	  9.478	910.137
  0.125	 50.000	  0.000	  9.316	911.654
  0.126	 50.000	  0.000	  9.157	913.138
  0.127	 50.000	  0.000	  9.001	914.590
  0.128	 50.000	  0.000	  8.850	916.010
  0.129	 50.000	  0.000	  8.701	917.400
  0.130	 50.000	  0.000	  8.555	918.760
  0.131	 50.000	  0.000	  8.413	920.090
  0.132	 50.000	  0.000	  8.274	921.392
  0.133	 50.000	  0.000	  8.137	922.665
  0.134	 50.000	  0.000	  8.004	923.912
  0.135	 50.000	  0.000	  7.874	925.131
  0.136	 50.000	  0.000	  7.746	926.324
  0.137	 50.000	  0.000	  7.621	927.491
  0.138	 50.000	  0.000	  7.499	928.633
  0.139	 50.000	  0.000	  7.379	929.750
  0.140	 50.000	  0.000	  7.262	930.843
  0.141	 50.000	  0.000	  7.148	931.913
  0.142	 50.000	  0.000	  7.036	932.960
  0.143	 50.000	  0.000	  6.926	933.983
  0.144	 50.000	  0.000	  6.819	934.985
  0.145	 50.000	  0.000	  6.714	935.965
  0.146	 50.000	  0.000	  6.612	936.925
  0.147	 50.000	  0.000	  6.511	937.863
  0.148	 50.000	  0.000	  6.413	938.781
  0.149	 50.000	  0.000	  6.317	939.679
  0.150	 50.000	  0.000	  6.223	940.558
  0.151	 50.000	  0.000	  6.131	941.418
  0.152	 50.000	  0.000	  6.041	942.259
  0.153	 50.000	  0.000	  5.953	943.082
  0.154	 50.000	  0.000	  5.867	943.888
  0.155	 50.000	  0.000	  5.782	944.676
  0.156	 50.000	  0.000	  5.700	945.447
  0.157	 50.000	  0.000	  5.619	946.201
  0.158	 50.000	  0.000	  5.540	946.939
  0.159	 50.000	  0.000	  5.463	947.661
  0.160	 50.000	  0.000	  5.387	948.368
  0.161	 50.000	  0.000	  5.313	949.059
  0.162	 50.000	  0.000	  5.241	949.736
  0.163	 50.000	  0.000	  5.170	950.397
  0.164	 50.000	  0.000	  5.101	951.045
  0.165	 50.000	  0.000	  5.033	951.678
  0.166	 50.000	  0.000	  4.967	952.298
  0.167	 50.000	  0.000	  4.902	952.905
  0.168	 50.000	  0.000	  4.838	953.498
  0.169	 50.000	  0.000	  4.776	954.079
  0.170	 50.000	  0.000	  4.715	954.647
  0.171	 50.000	  0.000	  4.656	955.202
  0.172	 50.000	  0.000	  4.598	955.746
  0.173	 50.000	  0.000	  4.541	956.278
  0.174	 50.000	  0.000	  4.485	956.799
  0.175	 50.000	  0.000	  4.431	957.308
  0.176	 50.000	  0.000	  4.377	957.806
  0.177	 50.000	  0.000	  4.325	958.294
  0.178	 50.000	  0.000	  4.274	958.771
  0.179	 50.000	  0.000	  4.224	959.238
  0.180	 50.000	  0.000	  4.175	959.694
  0.181	 50.000	  0.000	  4.128	960.141
  0.182	 50.000	  0.000	  4.081	960.578
  0.183	 50.000	  0.000	  4.035	961.006
  0.184	 50.000	  0.000	  3.990	961.425
  0.185	 50.000	  0.000	  3.946	961.834
  0.186	 50.000	  0.000	  3.904	962.235
  0.187	 50.000	  0.000	  3.862	962.627
  0.188	 50.000	  0.000	  3.821	963.010
  0.189	 50.000	  0.000	  3.780	963.385
  0.190	 50.000	  0.000	  3.741	963.752
  0.191	 50.000	  0.000	  3.703	964.112
  0.192	 50.000	  0.000	  3.665	964.463
  0.193	 50.000	  0.000	  3.628	964.807
  0.194	 50.000	  0.000	  3.592	965.143
  0.195	 50.000	  0.000	  3.557	965.473
  0.196	 50.000	  0.000	  3.523	965.795
  0.197	 50.000	  0.000	  3.489	966.110
  0.198	 50.000	  0.000	  3.456	966.418
  0.199	 50.000	  0.000	  3.424	966.720
  0.200	 50.000	  0.000	  3.392	967.015
  0.201	 50.000	  0.000	  3.361	967.304
  0.202	 50.000	  0.000	  3.331	967.586
  0.203	 50.000	  0.000	  3.301	967.863
  0.204	 50.000	  0.000	  3.272	968.133
  0.205	 50.000	  0.000	  3.244	968.398
  0.206	 50.000	  0.000	  3.216	968.657
  0.207	 50.000	  0.000	  3.189	968.910
  0.208	 50.000	  0.000	  3.163	969.158
  0.209	 50.000	  0.000	  3.137	969.400
  0.210	 50.000	  0.000	  3.111	969.638
  0.211	 50.000	  0.000	  3.087	969.870
  0.212	 50.000	  0.000	  3.062	970.097
  0.213	 50.000	  0.000	  3.039	970.319
  0.214	 50.000	  0.000	  3.015	970.537
  0.215	 50.000	  0.000	  2.993	970.749
  0.216	 50.000	  0.000	  2.970	970.958
  0.217	 50.000	  0.000	  2.948	971.161
  0.218	 50.000	  0.000	  2.927	971.360
  0.219	 50.000	  0.000	  2.906	971.555
  0.220	 50.000	  0.000	  2.886	971.746
  0.221	 50.000	  0.000	  2.866	971.933
  0.222	 50.000	  0.000	  2.846	972.115
  0.223	 50.000	  0.000	  2.827	972.294
  0.224	 50.000	  0.000	  2.809	972.469
  0.225	 50.000	  0.000	  2.790	972.640
  0.226	 50.000	  0.000	  2.772	972.807
  0.227	 50.000	  0.000	  2.755	972.971
  0.228	 50.000	  0.000	  2.738	973.131
  0.229	 50.000	  0.000	  2.721	973.288
  0.230	 50.000	  0.000	  2.705	973.441
  0.231	 50.000	  0.000	  2.688	973.591
  0.232	 50.000	  0.000	  2.673	973.738
  0.233	 50.000	  0.000	  2.657	973.882
  0.234	 50.000	  0.000	  2.642	974.022
  0.235	 50.000	  0.000	  2.628	974.160
  0.236	 50.000	  0.000	  2.613	974.294
  0.237	 50.000	  0.000	  2.599	974.426
  0.238	 50.000	  0.000	  2.585	974.555
  0.239	 50.000	  0.000	  2.572	974.681
  0.240	 50.000	  0.000	  2.559	974.804
  0.241	 50.000	  0.000	  2.546	974.925
  0.242	 50.000	  0.000	  2.533	975.043
  0.243	 50.000	  0.000	  2.521	975.158
  0.244	 50.000	  0.000	  2.509	975.271
  0.245	 50.000	  0.000	  2.497	975.382
  0.246	 50.000	  0.000	  2.485	975.490
  0.247	 50.000	  0.000	  2.474	975.596
  0.248	 50.000	  0.000	  2.463	975.699
  0.249	 50.000	  0.000	  2.452	975.801
  0.250	 50.000	  0.000	  2.441	975.900
  0.251	 50.000	  0.000	  2.431	975.997
  0.252	 50.000	  0.000	  2.421	976.092
  0.253	 50.000	  0.000	  2.411	976.184
  0.254	 50.000	  0.000	  2.401	976.275
  0.255	 50.000	  0.000	  2.392	976.364
  0.256	 50.000	  0.000	  2.382	976.451
  0.257	 50.000	  0.000	  2.373	976.536
  0.258	 50.000	  0.000	  2.364	976.619
  0.259	 50.000	  0.000	  2.356	976.701
  0.260	 50.000	  0.000	  2.347	976.781
  0.261	 50.000	  0.000	  2.339	976.858
  0.262	 50.000	  0.000	  2.331	976.935
  0.263	 50.000	  0.000	  2.323	977.009
  0.264	 50.000	  0.000	  2.315	977.082
  0.265	 50.000	  0.000	  2.307	977.154
  0.266	 50.000	  0.000	  2.300	977.224
  0.267	 50.000	  0.000	  2.292	977.292
  0.268	 50.000	  0.000	  2.285	977.359
  0.269	 50.000	  0.000	  2.278	977.425
  0.270	 50.000	  0.000	  2.271	977.489
  0.271	 50.000	  0.000	  2.265	977.551
  0.272	 50.000	  0.000	  2.258	977.613
  0.273	 50.000	  0.000	  2.252	977.673
  0.274	 50.000	  0.000	  2.245	977.731
  0.275	 50.000	  0.000	  2.239	977.789
  0.276	 50.000	  0.000	  2.233	977.845
  0.277	 50.000	  0.000	  2.227	977.900
  0.278	 50.000	  0.000	  2.222	977.954
  0.279	 50.000	  0.000	  2.216	978.006
  0.280	 50.000	  0.000	  2.211	978.058
  0.281	 50.000	  0.000	  2.205	978.108
  0.282	 50.000	  0.000	  2.200	978.158
  0.283	 50.000	  0.000	  2.195	978.206
  0.284	 50.000	  0.000	  2.190	978.253
  0.285	 50.000	  0.000	  2.185	978.299
  0.286	 50.000	  0.000	  2.180	978.344
  0.287	 50.000	  0.000	  2.175	978.389
  0.288	 50.000	  0.000	  2.171	978.432
  0.289	 50.000	  0.000	  2.166	978.474
  0.290	 50.000	  0.000	  2.162	978.516
  0.291	 50.000	  0.000	  2.157	978.556
  0.292	 50.000	  0.000	  2.153	978.596
  0.293	 50.000	  0.000	  2.149	978.634
  0.294	 50.000	  0.000	  2.145	978.672
  0.295	 50.000	  0.000	  2.141	978.710
  0.296	 50.000	  0.000	  2.137	978.746
